x,y,z
1139.81,-1643.05,-1643.3
1136.45,-1618.57,-1618.82
1140.64,-1605.82,-1606.06
1144.03,-1591.11,-1591.35
1141.39,-1568.34,-1568.57
1137.2,-1544.14,-1544.38
1136.51,-1524.75,-1524.98
1135.57,-1502.95,-1503.18
1136.91,-1486.86,-1487.09
1140.55,-1473.97,-1474.19
1145.31,-1462.66,-1462.88
1149.42,-1451.79,-1452.01
1156.51,-1443.59,-1443.81
1157.24,-1427.59,-1427.81
1151.48,-1403.9,-1404.12
1154.29,-1391.21,-1391.42
1158.42,-1379.96,-1380.17
1155.59,-1361.41,-1361.61
1150.38,-1339.57,-1339.77
1154,-1328.51,-1328.71
1158.8,-1316.34,-1316.54
1152.93,-1294.83,-1295.03
1156.34,-1283.72,-1283.92
1159.67,-1272.62,-1272.81
1158.84,-1257.1,-1257.29
1164.57,-1249.06,-1249.25
1164.52,-1235.41,-1235.59
1161.94,-1218.56,-1218.74
1160.61,-1203.22,-1203.4
1166.11,-1195.09,-1195.27
1165.83,-1181.36,-1181.54
1162.38,-1165.06,-1165.24
1167.64,-1156.95,-1157.12
1171.2,-1144.78,-1144.95
1172.01,-1132.46,-1132.64
1166.62,-1114.99,-1115.16
1165.64,-1101.5,-1101.67
1160.27,-1083.86,-1084.03
1165.02,-1075.81,-1075.97
1180.05,-1077.18,-1077.34
1177.21,-1062.45,-1062.61
1165.4,-1039.69,-1039.84
1163.86,-1026.35,-1026.51
1169.65,-1019.75,-1019.91
1175.49,-1013.01,-1013.16
1177.97,-1003.97,-1004.13
1171,-984.351,-984.501
1168.95,-971.209,-971.357
1179.16,-968.276,-968.423
1178.4,-956.549,-956.695
1177.65,-944.75,-944.893
1173.66,-930.505,-930.647
1170.86,-917.909,-918.049
1172.87,-908.822,-908.96
1168.55,-894.766,-894.902
1170.49,-885.616,-885.751
1178.77,-881.263,-881.397
1174.09,-867.451,-867.583
1174.21,-857.146,-857.277
1180.74,-851.547,-851.677
1193.77,-850.542,-850.672
1168.87,-791.758,-791.878
1183.38,-791.692,-791.813
1184.57,-782.668,-782.787
1187.31,-774.861,-774.979
1188.38,-765.852,-765.969
1180.96,-751.488,-751.603
1190.27,-747.989,-748.102
1192.64,-740.418,-740.531
1184.95,-726.231,-726.341
1170.29,-708.016,-708.124
1171.64,-697.986,-698.093
1192.07,-702.742,-702.849
1189.18,-691.852,-691.957
1187.93,-682.012,-682.116
1204.02,-682.067,-682.171
1173.76,-646.028,-646.126
1186.18,-644.15,-644.248
1189.86,-637.316,-637.413
1186.44,-626.724,-626.82
1193.51,-621.852,-621.946
1191.73,-612.234,-612.327
1191.67,-603.561,-603.653
1189.75,-594.017,-594.107
1187.71,-584.628,-584.717
1201.41,-574.721,-574.808
1211.51,-562.661,-562.747
1202,-549.86,-549.944
1197.85,-539.651,-539.733
1209.43,-528.351,-528.432
1176.14,-504.571,-504.648
1198.85,-507.388,-507.465
1209.13,-503.558,-503.635
1202.71,-492.919,-492.994
1198.53,-481.968,-482.041
1190.08,-470.767,-470.839
1196.49,-465.363,-465.434
1181.17,-443.83,-443.898
1181.79,-436.449,-436.516
1197.44,-434.417,-434.484
1203.69,-428.864,-428.929
1206.01,-422.28,-422.345
1214.54,-409.772,-409.835
155.406,-28.3797,-28.384
153.649,-26.8428,-26.8469
1202.13,-206.928,-206.96
152.842,-25.6309,-25.6348
152.021,-24.4604,-24.4641
1215.19,-189.077,-189.106
152.157,-23.6001,-23.6037
152.29,-22.7245,-22.7279
152.419,-21.848,-21.8514
152.54,-20.9856,-20.9888
153.628,-20.4004,-20.4035
153.743,-19.5163,-19.5192
154.829,-18.8854,-18.8883
155.907,-18.2892,-18.2919
156.983,-17.6834,-17.6861
158.063,-17.0075,-17.0101
160.291,-14.8258,-14.8281
1229.78,-9.07866,-9.08005
1229.81,-2.12204,-2.12236
1219.26,1.63653,1.63752
1223.22,8.56123,8.56645
1225.15,15.623,15.6326
1219.05,22.5594,22.5732
1222.9,29.3167,29.3346
1220.72,36.2914,36.3136
1218.49,43.1252,43.1515
1216.23,50.0515,50.082
1215.92,57.0469,57.0817
1225.56,64.4487,64.488
1223.17,71.3811,71.4246
1224.74,78.544,78.5919
1226.33,84.6692,84.7208
1213.79,91.7583,91.8142
1215.24,98.9011,98.9614
1226.69,105.873,105.938
1218,113.245,113.315
1211.37,119.544,119.617
1216.63,127.134,127.211
1231.89,134.821,134.903
1239.04,142.82,142.907
1230.26,148.984,149.075
1233.36,156.444,156.539
1230.46,163.273,163.373
1213.53,169.085,169.188
1220.59,176.276,176.383
1229.45,184.661,184.774
1220.47,190.498,190.614
1237.11,200.392,200.514
1245.79,209.159,209.287
1224.9,212.782,212.912
1221.69,219.471,219.605
1230.23,228.319,228.458
1226.93,235.016,235.159
1235.39,243.888,244.036
1239.84,252.185,252.339
1226.63,256.855,257.012
1225.16,263.79,263.95
1239.23,274.288,274.456
1229.84,279.64,279.81
1226.35,285.903,286.077
1236.35,295.742,295.923
1242.42,304.635,304.821
1240.64,311.777,311.967
1219.47,313.925,314.117
1225.38,322.973,323.17
1244.76,335.623,335.827
1244.74,343.309,343.518
1227.45,345.77,345.981
1225.44,352.826,353.041
1233.01,362.571,362.792
1236.65,371.382,371.609
1238.75,378.237,378.467
1240.03,394.28,394.521
1221.36,412.726,412.978
1220.9,420.279,420.535
1218.46,427.295,427.556
1212.22,432.953,433.216
1225.25,443.974,444.245
1227.54,460.851,461.132
1183.85,484.66,484.955
1175.51,489.158,489.456
1178.25,498.135,498.438
1180.87,507.271,507.58
1179.91,514.516,514.829
1180.59,522.913,523.232
1178.75,536.766,537.093
1143.36,578.134,578.487
1122.24,575.58,575.931
1111.81,578.337,578.689
1060.59,568.335,568.681
1059.06,575.38,575.731
1064.54,586.182,586.54
1061.15,592.296,592.657
1057.73,598.391,598.755
979.789,600.752,601.118
1012.7,627.359,627.741
1015.53,645.401,645.794
1059.65,680.303,680.718
1045.66,679.85,680.265
1033.45,680.259,680.674
1017.29,679.311,679.725
999.581,684.1,684.517
943.11,670.727,671.136
923.698,697.217,697.642
931.404,710.209,710.642
930.468,717.997,718.435
932.694,728.169,728.613
933.407,736.971,737.42
928.359,759.207,759.67
1216.11,1019.68,1020.31
1201.08,1018.91,1019.53
1187.9,1018.95,1019.57
1179,1023.14,1023.77
1182.11,1037.82,1038.45
1179.21,1047.14,1047.78
1162.76,1044.56,1045.2
1149.34,1044.51,1045.15
1131.64,1040.17,1040.81
1120.34,1043.55,1044.19
1111.51,1047.13,1047.77
1101.13,1049.37,1050.01
1087.88,1048.75,1049.39
1074.67,1048.01,1048.65
1063.04,1048.46,1049.1
1053.05,1050.02,1050.66
1038.54,1047.54,1048.18
1028.3,1049.22,1049.86
1019.57,1052.15,1052.79
1007.97,1052.22,1052.86
996.404,1052.2,1052.84
984.063,1052.83,1053.47
972.565,1052.6,1053.24
962.45,1053.75,1054.39
952.455,1054.73,1055.37
941.351,1053.95,1054.6
931.304,1054.86,1055.5
919.964,1054.17,1054.81
907.357,1051.88,1052.52
897.502,1052.43,1053.07
888.857,1054.52,1055.16
877.961,1053.22,1053.86
869.346,1055.17,1055.81
860.883,1059.51,1060.16
849.87,1058.13,1058.78
839.102,1056.5,1057.14
830.543,1058.16,1058.81
821.992,1059.76,1060.41
812.234,1059.72,1060.36
803.813,1061.11,1061.75
794.103,1060.91,1061.56
784.726,1060.42,1061.06
776.254,1061.69,1062.33
766.724,1061.2,1061.85
758.285,1062.34,1062.99
749.857,1063.42,1064.06
740.301,1062.79,1063.44
731.093,1064.3,1064.95
721.591,1063.53,1064.17
713.338,1064.27,1064.92
703.895,1063.36,1064
696.979,1065.51,1066.16
688.669,1066.15,1066.8
680.478,1066.66,1067.31
672.2,1067.17,1067.82
663.939,1067.62,1068.28
654.649,1066.32,1066.97
647.571,1068.29,1068.94
639.67,1068.39,1069.04
631.48,1068.61,1069.26
624.315,1070.49,1071.15
615.258,1068.81,1069.46
607.126,1068.86,1069.51
599.169,1071.05,1071.7
592.032,1072.73,1073.38
583.94,1072.6,1073.26
575.869,1072.42,1073.08
567.922,1072.13,1072.78
559.277,1069.9,1070.56
552.197,1071.33,1071.98
544.214,1070.92,1071.58
537.253,1072.2,1072.85
530.191,1073.48,1074.13
523.132,1074.71,1075.37
515.522,1073.95,1074.61
507.626,1073.29,1073.94
500.702,1074.33,1074.98
493.68,1075.37,1076.03
486.663,1076.37,1077.03
478.94,1075.46,1076.11
471.943,1076.36,1077.02
465.261,1077.09,1077.75
458.276,1077.91,1078.57
449.389,1077.32,1077.97
442.735,1077.91,1078.56
435.779,1078.58,1079.24
428.932,1079.17,1079.83
420.535,1076.04,1076.69
413.621,1076.57,1077.23
407.525,1078.9,1079.55
400.616,1079.35,1080.01
394.027,1079.64,1080.3
387.135,1080.01,1080.67
380.253,1080.34,1080.99
372.83,1078.69,1079.35
366.618,1080.82,1081.48
360.395,1082.91,1083.57
353.23,1081.06,1081.72
345.89,1079.24,1079.89
339.676,1081.21,1081.87
332.274,1079.32,1079.98
326.06,1081.22,1081.88
319.939,1083.04,1083.7
313.148,1082.95,1083.61
306.136,1080.8,1081.45
299.38,1080.61,1081.27
293.263,1082.29,1082.95
286.521,1082.03,1082.68
279.791,1081.72,1082.38
273.876,1083.23,1083.89
266.019,1083.13,1083.79
259.784,1084.64,1085.3
253.502,1084.08,1084.74
247.262,1085.52,1086.18
240.58,1084.97,1085.63
234.335,1086.34,1087
227.984,1085.64,1086.31
221.44,1084.96,1085.62
215.195,1086.21,1086.88
208.566,1085.47,1086.13
202.631,1086.59,1087.26
196.482,1087.72,1088.39
189.877,1086.87,1087.53
183.29,1085.97,1086.63
177.03,1084.98,1085.64
171.201,1087.94,1088.6
164.94,1088.91,1089.57
158.385,1087.86,1088.52
152.125,1088.75,1089.42
145.641,1085.61,1086.27
139.753,1088.4,1089.06
133.733,1091.17,1091.83
127.222,1089.93,1090.6
121.264,1090.61,1091.28
114.883,1089.29,1089.95
108.615,1089.93,1090.6
102.157,1088.55,1089.21
96.2069,1089.09,1089.76
90.2094,1091.61,1092.28
83.9286,1092.11,1092.78
77.5033,1090.58,1091.25
71.5424,1090.99,1091.66
65.504,1095.37,1096.04
59.1988,1093.73,1094.4
52.8097,1092.06,1092.72
46.8411,1092.33,1093
40.5568,1092.58,1093.25
34.376,1092.79,1093.46
28.0892,1092.97,1093.64
22.1564,1095.11,1095.78
15.8276,1093.22,1093.89
9.66111,1095.29,1095.96
3.36039,1095.33,1095.99
-2.93507,1093.33,1094
-8.9261,1095.3,1095.96
-15.2266,1095.23,1095.89
-21.3823,1093.12,1093.79
-27.7712,1096.98,1097.65
-33.7656,1096.81,1097.48
-40.0743,1096.6,1097.27
-46.2767,1096.35,1097.02
-52.5824,1096.07,1096.74
-58.6782,1097.76,1098.43
-65.1101,1099.4,1100.07
-71.4574,1101.01,1101.68
-77.9306,1102.58,1103.25
-83.8029,1100.14,1100.81
-90.13,1099.64,1100.31
-96.4541,1099.1,1099.77
-102.67,1098.54,1099.21
-108.868,1099.95,1100.62
-115.402,1101.3,1101.97
-121.735,1100.61,1101.28
-128.19,1101.89,1102.56
-134.451,1103.16,1103.83
-140.795,1102.37,1103.04
-147.134,1101.54,1102.21
-153.638,1102.67,1103.34
-159.948,1103.79,1104.46
-166.295,1102.85,1103.53
-172.637,1101.88,1102.55
-178.024,1103.05,1103.72
-184.696,1103.97,1104.65
-191.043,1102.89,1103.57
-197.068,1101.83,1102.5
-203.66,1102.67,1103.34
-210,1101.48,1102.15
-216.718,1102.21,1102.88
-223.346,1102.93,1103.6
-230.185,1105.6,1106.28
-236.959,1106.22,1106.89
-243.749,1106.79,1107.46
-250.111,1105.37,1106.04
-256.494,1105.95,1106.63
-263.314,1106.41,1107.08
-270.148,1106.81,1107.49
-276.996,1107.18,1107.86
-283.538,1107.59,1108.26
-290.305,1107.9,1108.57
-297.191,1108.14,1108.82
-304.618,1110.27,1110.94
-311.221,1110.51,1111.19
-317.497,1108.73,1109.41
-324.431,1108.81,1109.48
-331.949,1110.75,1111.43
-338.597,1110.83,1111.51
-345.468,1110.81,1111.49
-352.457,1110.71,1111.39
-359.456,1110.56,1111.24
-366.465,1110.38,1111.05
-372.206,1110.57,1111.25
-378.915,1110.41,1111.09
-386.609,1111.99,1112.67
-394.227,1113.56,1114.23
-401.304,1113.15,1113.83
-409.078,1114.58,1115.26
-415.862,1114.2,1114.88
-422.867,1113.7,1114.37
-430.707,1114.97,1115.65
-437.844,1114.34,1115.02
-445.41,1115.64,1116.32
-453.323,1116.76,1117.44
-461.158,1117.88,1118.56
-468.353,1117.05,1117.73
-475.234,1116.31,1116.99
-483.234,1117.23,1117.91
-490.35,1116.31,1116.99
-498.392,1117.12,1117.8
-506.138,1118.02,1118.7
-513.265,1119.17,1119.85
-520.217,1118.16,1118.84
-527.494,1116.95,1117.63
-535.638,1117.51,1118.19
-543.699,1118.05,1118.73
-550.685,1116.86,1117.54
-559.783,1119.03,1119.72
-570.733,1124.71,1125.39
-578.915,1125.02,1125.7
-585.979,1123.61,1124.29
-594.301,1123.75,1124.44
-602.645,1123.84,1124.52
-610.901,1123.92,1124.61
-618.962,1124.07,1124.76
-627.367,1123.98,1124.67
-634.806,1122.09,1122.78
-642.94,1124.37,1125.05
-653.405,1127.57,1128.25
-661.905,1127.24,1127.92
-671.12,1128.76,1129.44
-679.556,1128.37,1129.05
-689.159,1129.56,1130.25
-697.747,1128.98,1129.66
-706.026,1128.53,1129.22
-715.607,1129.59,1130.28
-725.331,1130.5,1131.19
-734.001,1129.66,1130.35
-742.359,1128.97,1129.66
-752.056,1129.75,1130.44
-759.66,1127.06,1127.75
-762.75,1117.72,1118.4
-769.167,1113.31,1113.99
-783.432,1122.87,1123.56
-799.93,1133.27,1133.96
-811.084,1135.16,1135.85
-819.835,1133.79,1134.48
-829.885,1133.9,1134.59
-841.153,1135.53,1136.22
-852.14,1137.31,1138.01
-863.389,1138.85,1139.54
-872.359,1137.03,1137.72
-883.789,1138.31,1139
-893.95,1140.52,1141.22
-905.136,1141.89,1142.58
-916.692,1142.9,1143.59
-927.03,1142.26,1142.96
-936.013,1140.09,1140.78
-948.941,1142.37,1143.07
-960.312,1143.29,1143.99
-969.462,1140.8,1141.49
-982.414,1142.87,1143.57
-998.153,1147.76,1148.46
-1008.37,1146.79,1147.49
-1017.61,1143.96,1144.66
-1029.54,1146.7,1147.4
-1044.18,1149.64,1150.34
-1056.19,1149.5,1150.2
-1066.75,1147.9,1148.6
-1078.48,1147.88,1148.58
-1090.58,1147.45,1148.15
-1104.09,1148.36,1149.06
-1120.32,1152.13,1152.83
-1130.8,1150.27,1150.97
-1144.45,1150.83,1151.53
-1159.55,1152.68,1153.38
-1171.97,1154.35,1155.05
-1187.18,1155.95,1156.66
-1185.17,1140.79,1141.48
-1178.09,1119.27,1119.95
-1181.59,1109.74,1110.41
-1183.25,1099.18,1099.85
-1182.09,1085.71,1086.37
-1180.91,1072.17,1072.83
-1179.62,1058.69,1059.33
-1182.6,1049.35,1049.99
-1184.11,1038.57,1039.2
-1183.73,1026.85,1027.47
-1183.55,1014.82,1015.43
-1184.79,1004.11,1004.73
-1185.86,993.545,994.151
-1186.93,982.883,983.482
-1187.12,970.065,970.656
-1188.02,959.452,960.037
-1188.83,948.862,949.44
-1189.47,938.408,938.98
-1189.86,928.206,928.771
-1188.84,916.465,917.023
-1187.74,904.766,905.317
-1186.53,893.11,893.655
-1189.96,885.192,885.731
-1191.81,875.964,876.498
-1191.73,865.913,866.441
-1191.82,855.547,856.069
-1191.75,845.322,845.838
-1191.68,835.012,835.521
-1193.18,825.868,826.372
-1193.59,814.691,815.188
-1194.94,805.577,806.068
-1194.56,795.367,795.852
-1194.03,785.302,785.781
-1195.18,776.243,776.717
-1194.35,766.462,766.929
-1195.37,757.439,757.901
-1196.24,748.545,749.001
-1197.13,739.55,740.001
-1196.24,729.529,729.974
-1196.99,720.574,721.013
-1197.41,712.094,712.528
-1196.32,702.159,702.587
-1196.88,693.262,693.685
-1199.11,685.374,685.792
-1197.74,675.634,676.046
-1196.37,665.817,666.223
-1197.18,656.082,656.482
-1200.93,649.185,649.58
-1201.12,640.385,640.775
-1201.06,631.95,632.335
-1201.13,623.19,623.57
-1199.3,613.654,614.028
-1201.03,605.845,606.214
-1200.91,597.146,597.51
-1202.47,589.464,589.823
-1202.08,581.144,581.498
-1201.79,572.5,572.849
-1203.26,564.728,565.072
-1204.67,556.958,557.298
-1204.16,548.478,548.813
-1203.65,539.906,540.235
-1202.93,531.704,532.028
-1202.3,523.181,523.5
-1203.4,515.584,515.899
-1204.51,507.877,508.186
-1205.56,500.174,500.478
-1206.57,492.475,492.775
-1207.34,485.245,485.54
-1206.4,476.822,477.113
-1205.89,467.155,467.44
-1206.69,459.499,459.779
-1207.31,452.197,452.473
-1208.01,444.555,444.825
-1208.63,437.035,437.301
-1209.24,429.406,429.668
-1209.8,421.785,422.042
-1210.32,414.171,414.424
-1208.73,406.393,406.641
-1209.15,398.808,399.051
-1207.62,390.615,390.853
-1209.85,383.662,383.896
-1212,376.812,377.042
-1210.33,368.669,368.894
-1210.41,361.478,361.698
-1210.55,353.948,354.164
-1212.53,347.095,347.307
-1212.58,339.575,339.782
-1212.59,332.066,332.269
-1212.55,324.569,324.766
-1212.37,317.431,317.625
-1212.21,310.073,310.262
-1213.97,303.095,303.279
-1213.75,295.634,295.814
-1213.49,288.185,288.361
-1215.1,281.316,281.488
-1214.67,274.231,274.399
-1214.27,266.811,266.973
-1215.79,259.821,259.98
-1215.28,252.533,252.687
-1214.76,245.143,245.293
-1216.15,238.151,238.296
-1217.43,231.502,231.643
-1216.75,224.249,224.386
-1216.06,216.895,217.027
-1217.28,209.897,210.024
-1216.5,202.563,202.686
-1215.61,195.594,195.713
-1216.7,188.715,188.83
-1219.74,182.008,182.119
-1218.79,174.704,174.811
-1217.75,167.769,167.871
-1216.88,159.216,159.313
-1217.76,152.33,152.423
-1218.58,145.673,145.762
-1219.39,138.661,138.746
-1220.17,131.644,131.725
-1220.91,124.624,124.699
-1219.6,117.524,117.595
-1220.23,110.857,110.924
-1220.85,103.836,103.899
-1221.42,96.8116,96.8706
-1219.96,89.7542,89.8089
-1220.45,82.7351,82.7856
-1220.89,76.0644,76.1108
-1221.3,69.04,69.0821
-1221.68,62.1306,62.1685
-1222.01,55.1021,55.1357
-1222.31,48.0716,48.1009
-1222.55,41.3912,41.4165
-1224.77,34.4142,34.4352
-1224.94,27.4855,27.5022
-1223.08,20.4055,20.4179
-1223.18,13.7213,13.7296
-1225.23,6.69561,6.69969
-1225.25,-0.234974,-0.235117
-1223.23,-7.2711,-7.27554
-1225.17,-14.331,-14.3398
-1227.07,-21.0604,-21.0732
-1226.93,-28.0009,-28.018
-1226.75,-35.0584,-35.0798
-1226.53,-42.1145,-42.1402
-1228.32,-47.8362,-47.8654
-1232.02,-55.0796,-55.1132
-1231.68,-62.1659,-62.2038
-1229.33,-68.7842,-68.8261
-1228.92,-75.7367,-75.7829
-1230.46,-82.9393,-82.9898
-1229.96,-90.0159,-90.0707
-1229.42,-97.0895,-97.1486
-1228.88,-103.689,-103.752
-1232.25,-111.115,-111.183
-1231.59,-118.202,-118.274
-1230.89,-125.284,-125.361
-1232.17,-132.222,-132.303
-1233.39,-139.414,-139.499
-1232.57,-146.507,-146.596
-1231.7,-153.595,-153.688
-1232.8,-160.818,-160.916
-1231.9,-167.553,-167.655
-1232.89,-174.917,-175.024
-1233.85,-182.298,-182.409
-1234.75,-189.697,-189.812
-1235.63,-196.993,-197.113
-1236.51,-204.067,-204.192
-1235.32,-211.177,-211.306
-1236.05,-218.628,-218.761
-1234.79,-225.616,-225.753
-1237.4,-233.456,-233.599
-1236.11,-240.215,-240.361
-1234.71,-247.322,-247.472
-1237.2,-255.109,-255.264
-1237.67,-262.637,-262.797
-1238.09,-270.178,-270.343
-1236.6,-276.94,-277.109
-1236.93,-284.497,-284.67
-1239.19,-292.407,-292.585
-1239.43,-300,-300.183
-1239.71,-307.25,-307.437
-1239.86,-314.868,-315.06
-1240,-322.38,-322.576
-1240.05,-330.021,-330.223
-1240.06,-337.674,-337.88
-1242.05,-345.517,-345.728
-1242,-353.084,-353.299
-1241.87,-360.78,-361
-1242.08,-367.177,-367.401
-1243.81,-375.352,-375.581
-1243.54,-383.089,-383.323
-1245.13,-391.435,-391.673
-1244.87,-398.843,-399.086
-1244.5,-406.499,-406.747
-1244.03,-414.283,-414.535
-1245.41,-422.717,-422.974
-1244.85,-430.527,-430.79
-1246.29,-438.532,-438.799
-1247.51,-447.042,-447.314
-1246.8,-454.896,-455.173
-1246.03,-462.756,-463.038
-1247.14,-471.21,-471.497
-1246.27,-479.093,-479.385
-1247.36,-487.352,-487.649
-1246.39,-495.257,-495.559
-1247.28,-503.797,-504.104
-1249.9,-513.241,-513.553
-1250.62,-521.962,-522.28
-1251.28,-530.708,-531.032
-1250.09,-538.568,-538.897
-1250.79,-546.993,-547.327
-1249.88,-554.033,-554.37
-1248.55,-561.914,-562.256
-1249.09,-570.389,-570.737
-1251.23,-580.087,-580.44
-1253.3,-589.828,-590.188
-1251.75,-597.769,-598.134
-1253.68,-607.575,-607.946
-1255.55,-617.423,-617.799
-1253.94,-625.167,-625.548
-1255.74,-634.956,-635.343
-1255.62,-643.993,-644.386
-1257.22,-653.972,-654.371
-1255.2,-662.126,-662.53
-1254.96,-671.101,-671.51
-1256.35,-681.167,-681.582
-1257.87,-690.909,-691.33
-1259.11,-701.05,-701.478
-1258.61,-710.126,-710.558
-1258.73,-718.011,-718.449
-1258.04,-727.241,-727.684
-1259.08,-737.375,-737.825
-1261.69,-748.686,-749.143
-1262.5,-759.021,-759.484
-1261.6,-768.229,-768.698
-1262.27,-778.622,-779.097
-1263.08,-788.684,-789.165
-1263.59,-799.142,-799.629
-1264.02,-809.632,-810.125
-1264.45,-820.032,-820.531
-1266.4,-831.68,-832.187
-1264.92,-841.165,-841.678
-1265.12,-851.655,-852.174
-1267.05,-863.057,-863.583
-1269.32,-873.897,-874.43
-1269.28,-884.491,-885.03
-1267.69,-893.718,-894.263
-1269.04,-905.639,-906.191
-1271.91,-918.777,-919.337
-1271.53,-929.495,-930.062
-1274.2,-942.738,-943.313
-1275.15,-954.845,-955.427
-1273.1,-964.212,-964.8
-1273.97,-976.261,-976.856
-1274.65,-988.473,-989.076
-1272.09,-998.257,-998.865
-1272.59,-1010.53,-1011.15
-1274.64,-1023.97,-1024.6
-1279.13,-1037.5,-1038.13
-1279.33,-1049.92,-1050.56
-1277.98,-1060.97,-1061.61
-1277.98,-1073.44,-1074.1
-1278.19,-1085.58,-1086.25
-1281.02,-1100.74,-1101.41
-1282.31,-1114.52,-1115.2
-1278.88,-1124.52,-1125.2
-1279.86,-1138.5,-1139.19
-1285.18,-1156.54,-1157.24
-1288.96,-1173.21,-1173.92
-1289.88,-1187,-1187.72
-1288.46,-1197.38,-1198.1
-1287.37,-1210.24,-1210.98
-1289.43,-1225.52,-1226.27
-1288.12,-1238.46,-1239.22
-1289.7,-1254.09,-1254.85
-1292.44,-1271.3,-1272.07
-1292.19,-1285.76,-1286.54
-1291.81,-1300.26,-1301.05
-1292.84,-1316.1,-1316.91
-1296.77,-1334.62,-1335.43
-1296,-1349.26,-1350.08
-1295.1,-1363.94,-1364.77
-1298.39,-1380.08,-1380.92
-1301.32,-1399.23,-1400.09
-1302.72,-1417,-1417.86
-1302.75,-1433.22,-1434.09
-1302.5,-1449.61,-1450.49
-1304.76,-1469.03,-1469.93
-1308.58,-1489.65,-1490.56
-1309.31,-1507.6,-1508.52
-1308.43,-1524.2,-1525.13
-1307.4,-1540.85,-1541.79
-1308.79,-1560.6,-1561.55
-1311.81,-1578.9,-1579.86
-1309.05,-1594.15,-1595.12
-1310.09,-1613.94,-1614.92
-1310.79,-1633.92,-1634.92
-1311.3,-1653.96,-1654.97
-1314.58,-1676.84,-1677.86
-1317.31,-1700.04,-1701.08
-1319.66,-1723.46,-1724.51
-1316.96,-1740.59,-1741.65
-1316.5,-1760.94,-1762.02
-1318.4,-1784.44,-1785.53
-1324.16,-1809.97,-1811.07
-1327.78,-1837,-1838.12
-1326.66,-1857.49,-1858.62
-1323.41,-1874.51,-1875.65
-1326.32,-1901.77,-1902.92
-1328.97,-1929.11,-1930.29
-1331.53,-1956.43,-1957.62
-1333.64,-1983.96,-1985.17
-1333.26,-2008.25,-2009.48
-1333.23,-2032.22,-2033.46
-1338.51,-2062.19,-2063.45
-1340.17,-2089.66,-2090.94
-1345.23,-2124.36,-2125.65
-1341.67,-2145.49,-2146.8
-1344.01,-2176.98,-2178.31
-1348.11,-2211.99,-2213.33
-1350,-2243.55,-2244.92
-1349.98,-2271.52,-2272.9
-1353.07,-2306.83,-2308.24
-1355.8,-2342.25,-2343.68
-1358.91,-2372.75,-2374.2
-1362.94,-2411.85,-2413.32
-1362.67,-2444.09,-2445.58
-1364.24,-2479.78,-2481.29
-1369.02,-2522.72,-2524.26
-1371.46,-2562.28,-2563.84
-1372.38,-2598.01,-2599.59
-1377.98,-2644.73,-2646.34
-1381.01,-2688.17,-2689.81
-1370.94,-2706.77,-2708.42
-1355.35,-2714.61,-2716.26
-1339.97,-2722.23,-2723.89
-1325.07,-2729.51,-2731.18
-1307.62,-2733.49,-2735.15
-1291.88,-2740.96,-2742.63
-1276.35,-2748.23,-2749.9
-1262.19,-2759.16,-2760.84
-1245.45,-2762.37,-2764.05
-1231.16,-2773.14,-2774.83
-1205.58,-2758.2,-2759.88
-1177.32,-2735.6,-2737.27
-1160,-2738.65,-2740.32
-1141.15,-2737.89,-2739.56
-1123.14,-2736.69,-2738.36
-1088.89,-2741.9,-2743.57
-1071.65,-2744.39,-2746.07
-1054.41,-2746.78,-2748.45
-1028.98,-2726.52,-2728.18
-1005.71,-2709.62,-2711.27
-990.111,-2715.36,-2717.01
-981.214,-2739.82,-2741.49
-965.701,-2745.33,-2747
-943.368,-2731.95,-2733.61
-932.769,-2752.47,-2754.15
-917.714,-2757.53,-2759.21
-889.693,-2724.67,-2726.34
-869.128,-2714.52,-2716.17
-852.301,-2715.66,-2717.31
-835.492,-2716.7,-2718.35
-820.111,-2721.38,-2723.04
-804.095,-2721.99,-2723.65
-787.313,-2722.73,-2724.39
-770.549,-2723.36,-2725.02
-753.804,-2723.9,-2725.56
-737.34,-2724.26,-2725.92
-722.679,-2732.32,-2733.99
-704.734,-2724.62,-2726.28
-689.049,-2728.63,-2730.29
-674.56,-2736.36,-2738.03
-656.004,-2728.54,-2730.2
-639.386,-2728.37,-2730.04
-623.681,-2732.01,-2733.67
-607.267,-2727.51,-2729.17
-591.567,-2730.96,-2732.62
-575.023,-2730.41,-2732.07
-558.506,-2729.75,-2731.42
-543.836,-2736.79,-2738.46
-528.083,-2739.87,-2741.54
-512.367,-2738.79,-2740.46
-495.892,-2737.76,-2739.42
-480.398,-2740.52,-2742.19
-464.625,-2743.24,-2744.91
-447.548,-2737.97,-2739.64
-431.168,-2736.55,-2738.22
-416.207,-2738.87,-2740.54
-400.709,-2741.18,-2742.85
-384.933,-2743.44,-2745.11
-368.612,-2741.65,-2743.32
-352.589,-2739.72,-2741.39
-337.122,-2737.64,-2739.31
-322.3,-2747.47,-2749.15
-306.491,-2749.28,-2750.96
-290.671,-2751,-2752.68
-273.912,-2740.67,-2742.34
-258.931,-2742.12,-2743.79
-243.506,-2747.55,-2749.22
-227.366,-2744.92,-2746.59
-196.826,-2747.28,-2748.95
-10.7079,-2030.73,-2031.97
0.971293,-2026.76,-2028
12.5929,-2020.73,-2021.96
24.1691,-2016.63,-2017.86
35.084,-2010.47,-2011.69
46.3175,-2004.24,-2005.46
57.7309,-1999.95,-2001.17
